0,1,2,3,4
Russia,1 - 1,Egypt,73,17
Russia,2 - 1,Uruguay,73,-34
Saudi Arabia,0 - 3,Egypt,73,33
Saudi Arabia,0 - 1,Uruguay,73,-19
Egypt,0 - 2,Uruguay,73,2
Portugal,1 - 3,Spain,73,4
Portugal,3 - 1,Morocco,73,18
Portugal,1 - 0,Iran,73,-35
Spain,2 - 0,Morocco,73,36
Spain,3 - 3,Iran,73,-20
Morocco,2 - 2,Iran,73,3
France,6 - 1,Australia,73,5
France,1 - 0,Peru,73,22
France,3 - 0,Denmark,73,-38
Australia,1 - 2,Peru,73,37
Australia,1 - 2,Denmark,73,-21
Peru,4 - 0,Denmark,73,7
Argentina,2 - 0,Island,73,6
Argentina,2 - 1,Croatia,73,23
Argentina,1 - 1,Nigeria,73,-39
Island,0 - 2,Croatia,73,40
Island,1 - 1,Nigeria,73,-25
Croatia,2 - 3,Nigeria,73,8
Brazil,1 - 0,Switzerland,73,11
Brazil,2 - 1,Costa Rica,73,24
Brazil,2 - 1,Serbia,73,-43
Switzerland,0 - 1,Costa Rica,73,44
Switzerland,3 - 1,Serbia,73,-26
Costa Rica,1 - 2,Serbia,73,9
Germany,2 - 0,Mexico,73,10
Germany,4 - 0,Sweden,73,29
Germany,4 - 3,South Korea,73,-42
Mexico,3 - 0,Sweden,73,41
Mexico,1 - 0,South Korea,73,-28
Sweden,2 - 1,South Korea,73,12
Belgium,4 - 2,Panama,73,13
Belgium,4 - 0,Tunesia,73,27
Belgium,4 - 1,England,73,-45
Panama,1 - 2,Tunesia,73,47
Panama,0 - 1,England,73,-30
Tunesia,0 - 3,England,73,14
Poland,0 - 0,Senegal,73,16
Poland,1 - 0,Colombia,73,32
Poland,1 - 1,Japan,73,-48
Senegal,0 - 3,Colombia,73,46
Senegal,3 - 1,Japan,73,-31
Colombia,2 - 0,Japan,73,15
Russia,2 - 3,Saudi Arabia,74,1
Russia,2 - 2,Egypt,74,17
Russia,0 - 1,Uruguay,74,-34
Saudi Arabia,2 - 0,Egypt,74,33
Saudi Arabia,0 - 6,Uruguay,74,-19
Egypt,0 - 3,Uruguay,74,2
Portugal,2 - 4,Spain,74,4
Portugal,2 - 3,Morocco,74,18
Portugal,3 - 0,Iran,74,-35
Spain,4 - 1,Morocco,74,36
Spain,5 - 0,Iran,74,-20
Morocco,0 - 1,Iran,74,3
France,0 - 0,Australia,74,5
France,3 - 0,Peru,74,22
France,5 - 2,Denmark,74,-38
Australia,3 - 2,Peru,74,37
Australia,1 - 2,Denmark,74,-21
Peru,3 - 2,Denmark,74,7
Argentina,3 - 1,Island,74,6
Argentina,3 - 2,Croatia,74,23
Argentina,2 - 2,Nigeria,74,-39
Island,1 - 1,Croatia,74,40
Island,4 - 1,Nigeria,74,-25
Croatia,2 - 1,Nigeria,74,8
Brazil,0 - 0,Switzerland,74,11
Brazil,4 - 2,Costa Rica,74,24
Brazil,4 - 0,Serbia,74,-43
Switzerland,4 - 0,Costa Rica,74,44
Switzerland,2 - 3,Serbia,74,-26
Costa Rica,2 - 2,Serbia,74,9
Germany,4 - 3,Mexico,74,10
Germany,2 - 2,Sweden,74,29
Germany,3 - 1,South Korea,74,-42
Mexico,1 - 1,Sweden,74,41
Mexico,1 - 3,South Korea,74,-28
Sweden,2 - 1,South Korea,74,12
Belgium,3 - 0,Panama,74,13
Belgium,2 - 0,Tunesia,74,27
Belgium,0 - 4,England,74,-45
Panama,1 - 1,Tunesia,74,47
Panama,1 - 2,England,74,-30
Tunesia,1 - 2,England,74,14
Poland,2 - 1,Senegal,74,16
Poland,2 - 2,Colombia,74,32
Poland,2 - 2,Japan,74,-48
Senegal,1 - 2,Colombia,74,46
Senegal,3 - 0,Japan,74,-31
Colombia,2 - 1,Japan,74,15
Russia,3 - 2,Saudi Arabia,75,1
Russia,1 - 3,Egypt,75,17
Russia,2 - 3,Uruguay,75,-34
Saudi Arabia,1 - 1,Egypt,75,33
Saudi Arabia,1 - 4,Uruguay,75,-19
Egypt,0 - 2,Uruguay,75,2
Portugal,1 - 5,Spain,75,4
Portugal,1 - 2,Morocco,75,18
Portugal,1 - 1,Iran,75,-35
Spain,1 - 0,Morocco,75,36
Spain,3 - 0,Iran,75,-20
Morocco,3 - 1,Iran,75,3
France,2 - 0,Australia,75,5
France,2 - 0,Peru,75,22
France,1 - 3,Denmark,75,-38
Australia,3 - 3,Peru,75,37
Australia,1 - 5,Denmark,75,-21
Peru,2 - 0,Denmark,75,7
Argentina,3 - 3,Island,75,6
Argentina,3 - 0,Croatia,75,23
Argentina,2 - 0,Nigeria,75,-39
Island,1 - 2,Croatia,75,40
Island,2 - 0,Nigeria,75,-25
Croatia,1 - 2,Nigeria,75,8
Brazil,3 - 1,Switzerland,75,11
Brazil,0 - 1,Costa Rica,75,24
Brazil,1 - 0,Serbia,75,-43
Switzerland,1 - 0,Costa Rica,75,44
Switzerland,3 - 2,Serbia,75,-26
Costa Rica,1 - 1,Serbia,75,9
Germany,1 - 1,Mexico,75,10
Germany,2 - 3,Sweden,75,29
Germany,2 - 0,South Korea,75,-42
Mexico,2 - 1,Sweden,75,41
Mexico,3 - 2,South Korea,75,-28
Sweden,3 - 1,South Korea,75,12
Belgium,2 - 0,Panama,75,13
Belgium,1 - 1,Tunesia,75,27
Belgium,4 - 2,England,75,-45
Panama,0 - 0,Tunesia,75,47
Panama,0 - 5,England,75,-30
Tunesia,1 - 4,England,75,14
Poland,4 - 2,Senegal,75,16
Poland,2 - 3,Colombia,75,32
Poland,2 - 3,Japan,75,-48
Senegal,1 - 4,Colombia,75,46
Senegal,1 - 1,Japan,75,-31
Colombia,3 - 1,Japan,75,15
Russia,3 - 1,Saudi Arabia,76,1
Russia,2 - 2,Egypt,76,17
Russia,1 - 4,Uruguay,76,-34
Saudi Arabia,2 - 3,Egypt,76,33
Saudi Arabia,1 - 4,Uruguay,76,-19
Egypt,1 - 2,Uruguay,76,2
Portugal,1 - 3,Spain,76,4
Portugal,2 - 1,Morocco,76,18
Portugal,4 - 2,Iran,76,-35
Spain,3 - 0,Morocco,76,36
Spain,1 - 1,Iran,76,-20
Morocco,1 - 2,Iran,76,3
France,0 - 0,Australia,76,5
France,1 - 0,Peru,76,22
France,4 - 3,Denmark,76,-38
Australia,2 - 2,Peru,76,37
Australia,1 - 4,Denmark,76,-21
Peru,1 - 2,Denmark,76,7
Argentina,2 - 0,Island,76,6
Argentina,0 - 1,Croatia,76,23
Argentina,2 - 0,Nigeria,76,-39
Island,1 - 2,Croatia,76,40
Island,3 - 4,Nigeria,76,-25
Croatia,1 - 3,Nigeria,76,8
Brazil,2 - 1,Switzerland,76,11
Brazil,6 - 1,Costa Rica,76,24
Brazil,2 - 1,Serbia,76,-43
Switzerland,2 - 2,Costa Rica,76,44
Switzerland,1 - 1,Serbia,76,-26
Costa Rica,2 - 3,Serbia,76,9
Germany,3 - 0,Mexico,76,10
Germany,3 - 3,Sweden,76,29
Germany,4 - 1,South Korea,76,-42
Mexico,0 - 1,Sweden,76,41
Mexico,2 - 2,South Korea,76,-28
Sweden,3 - 2,South Korea,76,12
Belgium,1 - 2,Panama,76,13
Belgium,3 - 1,Tunesia,76,27
Belgium,1 - 1,England,76,-45
Panama,0 - 2,Tunesia,76,47
Panama,0 - 3,England,76,-30
Tunesia,1 - 1,England,76,14
Poland,1 - 2,Senegal,76,16
Poland,4 - 6,Colombia,76,32
Poland,3 - 3,Japan,76,-48
Senegal,2 - 0,Colombia,76,46
Senegal,1 - 2,Japan,76,-31
Colombia,3 - 0,Japan,76,15
Russia,2 - 0,Saudi Arabia,77,1
Russia,1 - 3,Egypt,77,17
Russia,1 - 2,Uruguay,77,-34
Saudi Arabia,2 - 4,Egypt,77,33
Saudi Arabia,2 - 3,Uruguay,77,-19
Egypt,0 - 1,Uruguay,77,2
Portugal,1 - 1,Spain,77,4
Portugal,1 - 2,Morocco,77,18
Portugal,1 - 0,Iran,77,-35
Spain,4 - 1,Morocco,77,36
Spain,4 - 0,Iran,77,-20
Morocco,1 - 3,Iran,77,3
France,2 - 0,Australia,77,5
France,2 - 1,Peru,77,22
France,2 - 2,Denmark,77,-38
Australia,3 - 1,Peru,77,37
Australia,1 - 2,Denmark,77,-21
Peru,3 - 0,Denmark,77,7
Argentina,2 - 0,Island,77,6
Argentina,1 - 2,Croatia,77,23
Argentina,2 - 1,Nigeria,77,-39
Island,1 - 5,Croatia,77,40
Island,4 - 2,Nigeria,77,-25
Croatia,2 - 0,Nigeria,77,8
Brazil,4 - 2,Switzerland,77,11
Brazil,2 - 1,Costa Rica,77,24
Brazil,1 - 1,Serbia,77,-43
Switzerland,2 - 0,Costa Rica,77,44
Switzerland,0 - 2,Serbia,77,-26
Costa Rica,0 - 1,Serbia,77,9
Germany,2 - 0,Mexico,77,10
Germany,3 - 2,Sweden,77,29
Germany,2 - 1,South Korea,77,-42
Mexico,2 - 2,Sweden,77,41
Mexico,0 - 1,South Korea,77,-28
Sweden,2 - 0,South Korea,77,12
Belgium,5 - 2,Panama,77,13
Belgium,4 - 0,Tunesia,77,27
Belgium,0 - 0,England,77,-45
Panama,1 - 1,Tunesia,77,47
Panama,0 - 2,England,77,-30
Tunesia,0 - 2,England,77,14
Poland,2 - 1,Senegal,77,16
Poland,1 - 3,Colombia,77,32
Poland,3 - 0,Japan,77,-48
Senegal,0 - 2,Colombia,77,46
Senegal,2 - 1,Japan,77,-31
Colombia,1 - 1,Japan,77,15
Russia,2 - 1,Saudi Arabia,78,1
Russia,2 - 4,Egypt,78,17
Russia,1 - 1,Uruguay,78,-34
Saudi Arabia,0 - 1,Egypt,78,33
Saudi Arabia,0 - 1,Uruguay,78,-19
Egypt,1 - 3,Uruguay,78,2
Portugal,2 - 1,Spain,78,4
Portugal,1 - 1,Morocco,78,18
Portugal,2 - 0,Iran,78,-35
Spain,3 - 1,Morocco,78,36
Spain,3 - 1,Iran,78,-20
Morocco,2 - 2,Iran,78,3
France,4 - 2,Australia,78,5
France,5 - 2,Peru,78,22
France,0 - 2,Denmark,78,-38
Australia,0 - 2,Peru,78,37
Australia,1 - 2,Denmark,78,-21
Peru,0 - 3,Denmark,78,7
Argentina,1 - 0,Island,78,6
Argentina,3 - 4,Croatia,78,23
Argentina,2 - 1,Nigeria,78,-39
Island,3 - 1,Croatia,78,40
Island,2 - 2,Nigeria,78,-25
Croatia,1 - 1,Nigeria,78,8
Brazil,2 - 2,Switzerland,78,11
Brazil,5 - 1,Costa Rica,78,24
Brazil,2 - 1,Serbia,78,-43
Switzerland,2 - 3,Costa Rica,78,44
Switzerland,2 - 2,Serbia,78,-26
Costa Rica,1 - 3,Serbia,78,9
Germany,4 - 0,Mexico,78,10
Germany,4 - 1,Sweden,78,29
Germany,4 - 0,South Korea,78,-42
Mexico,2 - 3,Sweden,78,41
Mexico,4 - 2,South Korea,78,-28
Sweden,4 - 4,South Korea,78,12
Belgium,4 - 0,Panama,78,13
Belgium,2 - 1,Tunesia,78,27
Belgium,2 - 6,England,78,-45
Panama,2 - 1,Tunesia,78,47
Panama,0 - 4,England,78,-30
Tunesia,0 - 2,England,78,14
Poland,1 - 1,Senegal,78,16
Poland,0 - 2,Colombia,78,32
Poland,1 - 2,Japan,78,-48
Senegal,0 - 1,Colombia,78,46
Senegal,1 - 2,Japan,78,-31
Colombia,3 - 0,Japan,78,15
Russia,4 - 4,Saudi Arabia,79,1
Russia,2 - 1,Egypt,79,17
Russia,0 - 3,Uruguay,79,-34
Saudi Arabia,2 - 3,Egypt,79,33
Saudi Arabia,3 - 4,Uruguay,79,-19
Egypt,0 - 3,Uruguay,79,2
Portugal,3 - 0,Spain,79,4
Portugal,4 - 0,Morocco,79,18
Portugal,1 - 0,Iran,79,-35
Spain,4 - 0,Morocco,79,36
Spain,3 - 2,Iran,79,-20
Morocco,3 - 0,Iran,79,3
France,3 - 1,Australia,79,5
France,0 - 2,Peru,79,22
France,1 - 5,Denmark,79,-38
Australia,1 - 1,Peru,79,37
Australia,0 - 4,Denmark,79,-21
Peru,0 - 2,Denmark,79,7
Argentina,3 - 0,Island,79,6
Argentina,0 - 1,Croatia,79,23
Argentina,5 - 0,Nigeria,79,-39
Island,2 - 2,Croatia,79,40
Island,2 - 1,Nigeria,79,-25
Croatia,3 - 1,Nigeria,79,8
Brazil,3 - 1,Switzerland,79,11
Brazil,4 - 1,Costa Rica,79,24
Brazil,3 - 1,Serbia,79,-43
Switzerland,2 - 0,Costa Rica,79,44
Switzerland,2 - 0,Serbia,79,-26
Costa Rica,0 - 1,Serbia,79,9
Germany,1 - 0,Mexico,79,10
Germany,2 - 0,Sweden,79,29
Germany,2 - 1,South Korea,79,-42
Mexico,0 - 3,Sweden,79,41
Mexico,2 - 4,South Korea,79,-28
Sweden,3 - 1,South Korea,79,12
Belgium,4 - 0,Panama,79,13
Belgium,2 - 1,Tunesia,79,27
Belgium,2 - 0,England,79,-45
Panama,0 - 2,Tunesia,79,47
Panama,0 - 3,England,79,-30
Tunesia,0 - 2,England,79,14
Poland,0 - 3,Senegal,79,16
Poland,1 - 1,Colombia,79,32
Poland,0 - 0,Japan,79,-48
Senegal,2 - 5,Colombia,79,46
Senegal,1 - 0,Japan,79,-31
Colombia,3 - 4,Japan,79,15
Russia,2 - 1,Saudi Arabia,80,1
Russia,1 - 1,Egypt,80,17
Russia,1 - 1,Uruguay,80,-34
Saudi Arabia,1 - 4,Egypt,80,33
Saudi Arabia,0 - 2,Uruguay,80,-19
Egypt,0 - 2,Uruguay,80,2
Portugal,2 - 2,Spain,80,4
Portugal,2 - 1,Morocco,80,18
Portugal,3 - 1,Iran,80,-35
Spain,3 - 0,Morocco,80,36
Spain,4 - 2,Iran,80,-20
Morocco,3 - 1,Iran,80,3
France,4 - 0,Australia,80,5
France,2 - 0,Peru,80,22
France,4 - 2,Denmark,80,-38
Australia,3 - 1,Peru,80,37
Australia,1 - 1,Denmark,80,-21
Peru,1 - 1,Denmark,80,7
Argentina,4 - 3,Island,80,6
Argentina,2 - 0,Croatia,80,23
Argentina,3 - 0,Nigeria,80,-39
Island,1 - 2,Croatia,80,40
Island,0 - 1,Nigeria,80,-25
Croatia,4 - 1,Nigeria,80,8
Brazil,2 - 1,Switzerland,80,11
Brazil,1 - 0,Costa Rica,80,24
Brazil,0 - 0,Serbia,80,-43
Switzerland,1 - 0,Costa Rica,80,44
Switzerland,2 - 2,Serbia,80,-26
Costa Rica,2 - 4,Serbia,80,9
Germany,2 - 3,Mexico,80,10
Germany,4 - 0,Sweden,80,29
Germany,4 - 0,South Korea,80,-42
Mexico,3 - 1,Sweden,80,41
Mexico,3 - 3,South Korea,80,-28
Sweden,3 - 2,South Korea,80,12
Belgium,4 - 1,Panama,80,13
Belgium,3 - 1,Tunesia,80,27
Belgium,2 - 4,England,80,-45
Panama,1 - 3,Tunesia,80,47
Panama,0 - 3,England,80,-30
Tunesia,2 - 5,England,80,14
Poland,0 - 2,Senegal,80,16
Poland,2 - 1,Colombia,80,32
Poland,4 - 1,Japan,80,-48
Senegal,2 - 3,Colombia,80,46
Senegal,1 - 1,Japan,80,-31
Colombia,3 - 0,Japan,80,15
Russia,3 - 2,Saudi Arabia,81,1
Russia,1 - 4,Egypt,81,17
Russia,1 - 1,Uruguay,81,-34
Saudi Arabia,1 - 2,Egypt,81,33
Saudi Arabia,1 - 1,Uruguay,81,-19
Egypt,0 - 4,Uruguay,81,2
Portugal,0 - 1,Spain,81,4
Portugal,4 - 1,Morocco,81,18
Portugal,1 - 1,Iran,81,-35
Spain,4 - 1,Morocco,81,36
Spain,2 - 0,Iran,81,-20
Morocco,2 - 0,Iran,81,3
France,4 - 0,Australia,81,5
France,0 - 1,Peru,81,22
France,3 - 1,Denmark,81,-38
Australia,0 - 4,Peru,81,37
Australia,2 - 2,Denmark,81,-21
Peru,1 - 1,Denmark,81,7
Argentina,1 - 1,Island,81,6
Argentina,0 - 0,Croatia,81,23
Argentina,1 - 0,Nigeria,81,-39
Island,0 - 2,Croatia,81,40
Island,0 - 1,Nigeria,81,-25
Croatia,1 - 0,Nigeria,81,8
Brazil,2 - 0,Switzerland,81,11
Brazil,3 - 1,Costa Rica,81,24
Brazil,1 - 1,Serbia,81,-43
Switzerland,3 - 0,Costa Rica,81,44
Switzerland,1 - 0,Serbia,81,-26
Costa Rica,2 - 4,Serbia,81,9
Germany,1 - 1,Mexico,81,10
Germany,3 - 1,Sweden,81,29
Germany,2 - 1,South Korea,81,-42
Mexico,0 - 0,Sweden,81,41
Mexico,3 - 0,South Korea,81,-28
Sweden,2 - 0,South Korea,81,12
Belgium,2 - 0,Panama,81,13
Belgium,2 - 1,Tunesia,81,27
Belgium,1 - 2,England,81,-45
Panama,2 - 1,Tunesia,81,47
Panama,0 - 3,England,81,-30
Tunesia,0 - 4,England,81,14
Poland,1 - 2,Senegal,81,16
Poland,1 - 1,Colombia,81,32
Poland,1 - 2,Japan,81,-48
Senegal,1 - 4,Colombia,81,46
Senegal,1 - 2,Japan,81,-31
Colombia,2 - 2,Japan,81,15
Russia,2 - 1,Saudi Arabia,82,1
Russia,2 - 0,Egypt,82,17
Russia,1 - 2,Uruguay,82,-34
Saudi Arabia,2 - 4,Egypt,82,33
Saudi Arabia,2 - 2,Uruguay,82,-19
Egypt,2 - 2,Uruguay,82,2
Portugal,1 - 0,Spain,82,4
Portugal,3 - 0,Morocco,82,18
Portugal,2 - 1,Iran,82,-35
Spain,3 - 0,Morocco,82,36
Spain,3 - 3,Iran,82,-20
Morocco,1 - 5,Iran,82,3
France,4 - 1,Australia,82,5
France,1 - 4,Peru,82,22
France,1 - 0,Denmark,82,-38
Australia,1 - 3,Peru,82,37
Australia,2 - 1,Denmark,82,-21
Peru,2 - 0,Denmark,82,7
Argentina,6 - 1,Island,82,6
Argentina,1 - 1,Croatia,82,23
Argentina,2 - 0,Nigeria,82,-39
Island,1 - 3,Croatia,82,40
Island,0 - 3,Nigeria,82,-25
Croatia,3 - 0,Nigeria,82,8
Brazil,2 - 1,Switzerland,82,11
Brazil,2 - 1,Costa Rica,82,24
Brazil,1 - 2,Serbia,82,-43
Switzerland,3 - 2,Costa Rica,82,44
Switzerland,1 - 2,Serbia,82,-26
Costa Rica,0 - 2,Serbia,82,9
Germany,3 - 2,Mexico,82,10
Germany,1 - 0,Sweden,82,29
Germany,8 - 3,South Korea,82,-42
Mexico,1 - 3,Sweden,82,41
Mexico,1 - 0,South Korea,82,-28
Sweden,2 - 2,South Korea,82,12
Belgium,1 - 1,Panama,82,13
Belgium,1 - 1,Tunesia,82,27
Belgium,0 - 3,England,82,-45
Panama,3 - 0,Tunesia,82,47
Panama,2 - 3,England,82,-30
Tunesia,0 - 1,England,82,14
Poland,2 - 1,Senegal,82,16
Poland,2 - 4,Colombia,82,32
Poland,4 - 2,Japan,82,-48
Senegal,1 - 5,Colombia,82,46
Senegal,0 - 1,Japan,82,-31
Colombia,4 - 1,Japan,82,15
Russia,2 - 2,Saudi Arabia,83,1
Russia,2 - 4,Egypt,83,17
Russia,1 - 3,Uruguay,83,-34
Saudi Arabia,0 - 1,Egypt,83,33
Saudi Arabia,0 - 2,Uruguay,83,-19
Egypt,0 - 2,Uruguay,83,2
Portugal,1 - 3,Spain,83,4
Portugal,1 - 1,Morocco,83,18
Portugal,2 - 2,Iran,83,-35
Spain,2 - 2,Morocco,83,36
Spain,0 - 0,Iran,83,-20
Morocco,2 - 1,Iran,83,3
France,1 - 0,Australia,83,5
France,4 - 0,Peru,83,22
France,1 - 2,Denmark,83,-38
Australia,0 - 2,Peru,83,37
Australia,1 - 2,Denmark,83,-21
Peru,0 - 1,Denmark,83,7
Argentina,1 - 1,Island,83,6
Argentina,1 - 2,Croatia,83,23
Argentina,2 - 1,Nigeria,83,-39
Island,1 - 2,Croatia,83,40
Island,0 - 2,Nigeria,83,-25
Croatia,1 - 1,Nigeria,83,8
Brazil,2 - 1,Switzerland,83,11
Brazil,5 - 0,Costa Rica,83,24
Brazil,2 - 0,Serbia,83,-43
Switzerland,4 - 0,Costa Rica,83,44
Switzerland,1 - 2,Serbia,83,-26
Costa Rica,1 - 0,Serbia,83,9
Germany,4 - 4,Mexico,83,10
Germany,3 - 2,Sweden,83,29
Germany,1 - 1,South Korea,83,-42
Mexico,2 - 0,Sweden,83,41
Mexico,3 - 1,South Korea,83,-28
Sweden,0 - 1,South Korea,83,12
Belgium,2 - 2,Panama,83,13
Belgium,2 - 1,Tunesia,83,27
Belgium,2 - 2,England,83,-45
Panama,1 - 2,Tunesia,83,47
Panama,0 - 3,England,83,-30
Tunesia,0 - 1,England,83,14
Poland,4 - 1,Senegal,83,16
Poland,2 - 4,Colombia,83,32
Poland,4 - 1,Japan,83,-48
Senegal,3 - 1,Colombia,83,46
Senegal,2 - 1,Japan,83,-31
Colombia,2 - 0,Japan,83,15
Russia,0 - 2,Saudi Arabia,84,1
Russia,2 - 2,Egypt,84,17
Russia,2 - 2,Uruguay,84,-34
Saudi Arabia,1 - 2,Egypt,84,33
Saudi Arabia,0 - 2,Uruguay,84,-19
Egypt,1 - 2,Uruguay,84,2
Portugal,0 - 3,Spain,84,4
Portugal,2 - 0,Morocco,84,18
Portugal,4 - 1,Iran,84,-35
Spain,3 - 2,Morocco,84,36
Spain,3 - 1,Iran,84,-20
Morocco,1 - 2,Iran,84,3
France,2 - 2,Australia,84,5
France,1 - 3,Peru,84,22
France,4 - 0,Denmark,84,-38
Australia,4 - 1,Peru,84,37
Australia,2 - 0,Denmark,84,-21
Peru,1 - 0,Denmark,84,7
Argentina,0 - 0,Island,84,6
Argentina,5 - 1,Croatia,84,23
Argentina,3 - 1,Nigeria,84,-39
Island,1 - 2,Croatia,84,40
Island,1 - 2,Nigeria,84,-25
Croatia,4 - 1,Nigeria,84,8
Brazil,4 - 0,Switzerland,84,11
Brazil,3 - 0,Costa Rica,84,24
Brazil,4 - 1,Serbia,84,-43
Switzerland,1 - 1,Costa Rica,84,44
Switzerland,1 - 1,Serbia,84,-26
Costa Rica,2 - 3,Serbia,84,9
Germany,2 - 0,Mexico,84,10
Germany,4 - 1,Sweden,84,29
Germany,1 - 1,South Korea,84,-42
Mexico,0 - 0,Sweden,84,41
Mexico,1 - 1,South Korea,84,-28
Sweden,2 - 0,South Korea,84,12
Belgium,2 - 1,Panama,84,13
Belgium,2 - 0,Tunesia,84,27
Belgium,1 - 3,England,84,-45
Panama,0 - 2,Tunesia,84,47
Panama,0 - 5,England,84,-30
Tunesia,0 - 2,England,84,14
Poland,0 - 2,Senegal,84,16
Poland,0 - 6,Colombia,84,32
Poland,0 - 1,Japan,84,-48
Senegal,1 - 2,Colombia,84,46
Senegal,1 - 2,Japan,84,-31
Colombia,2 - 1,Japan,84,15
Russia,4 - 1,Saudi Arabia,85,1
Russia,2 - 0,Egypt,85,17
Russia,0 - 3,Uruguay,85,-34
Saudi Arabia,0 - 2,Egypt,85,33
Saudi Arabia,1 - 1,Uruguay,85,-19
Egypt,1 - 2,Uruguay,85,2
Portugal,2 - 0,Spain,85,4
Portugal,0 - 1,Morocco,85,18
Portugal,1 - 2,Iran,85,-35
Spain,2 - 1,Morocco,85,36
Spain,1 - 2,Iran,85,-20
Morocco,1 - 2,Iran,85,3
France,3 - 0,Australia,85,5
France,1 - 0,Peru,85,22
France,2 - 1,Denmark,85,-38
Australia,1 - 2,Peru,85,37
Australia,0 - 3,Denmark,85,-21
Peru,4 - 0,Denmark,85,7
Argentina,3 - 1,Island,85,6
Argentina,1 - 2,Croatia,85,23
Argentina,4 - 1,Nigeria,85,-39
Island,1 - 0,Croatia,85,40
Island,3 - 0,Nigeria,85,-25
Croatia,1 - 1,Nigeria,85,8
Brazil,2 - 2,Switzerland,85,11
Brazil,1 - 1,Costa Rica,85,24
Brazil,2 - 0,Serbia,85,-43
Switzerland,4 - 1,Costa Rica,85,44
Switzerland,3 - 5,Serbia,85,-26
Costa Rica,1 - 1,Serbia,85,9
Germany,1 - 0,Mexico,85,10
Germany,4 - 1,Sweden,85,29
Germany,1 - 0,South Korea,85,-42
Mexico,4 - 0,Sweden,85,41
Mexico,2 - 0,South Korea,85,-28
Sweden,4 - 1,South Korea,85,12
Belgium,4 - 0,Panama,85,13
Belgium,3 - 1,Tunesia,85,27
Belgium,2 - 4,England,85,-45
Panama,3 - 3,Tunesia,85,47
Panama,1 - 3,England,85,-30
Tunesia,0 - 2,England,85,14
Poland,3 - 1,Senegal,85,16
Poland,1 - 4,Colombia,85,32
Poland,4 - 1,Japan,85,-48
Senegal,2 - 1,Colombia,85,46
Senegal,2 - 0,Japan,85,-31
Colombia,2 - 1,Japan,85,15
Russia,2 - 2,Saudi Arabia,86,1
Russia,1 - 1,Egypt,86,17
Russia,1 - 2,Uruguay,86,-34
Saudi Arabia,1 - 3,Egypt,86,33
Saudi Arabia,1 - 3,Uruguay,86,-19
Egypt,1 - 2,Uruguay,86,2
Portugal,1 - 2,Spain,86,4
Portugal,2 - 0,Morocco,86,18
Portugal,3 - 1,Iran,86,-35
Spain,4 - 1,Morocco,86,36
Spain,2 - 3,Iran,86,-20
Morocco,0 - 2,Iran,86,3
France,1 - 1,Australia,86,5
France,3 - 2,Peru,86,22
France,2 - 1,Denmark,86,-38
Australia,1 - 4,Peru,86,37
Australia,0 - 3,Denmark,86,-21
Peru,1 - 4,Denmark,86,7
Argentina,3 - 0,Island,86,6
Argentina,3 - 3,Croatia,86,23
Argentina,3 - 0,Nigeria,86,-39
Island,2 - 2,Croatia,86,40
Island,1 - 1,Nigeria,86,-25
Croatia,2 - 0,Nigeria,86,8
Brazil,4 - 1,Switzerland,86,11
Brazil,2 - 1,Costa Rica,86,24
Brazil,2 - 1,Serbia,86,-43
Switzerland,0 - 0,Costa Rica,86,44
Switzerland,1 - 1,Serbia,86,-26
Costa Rica,1 - 3,Serbia,86,9
Germany,0 - 0,Mexico,86,10
Germany,2 - 0,Sweden,86,29
Germany,4 - 1,South Korea,86,-42
Mexico,2 - 3,Sweden,86,41
Mexico,3 - 0,South Korea,86,-28
Sweden,1 - 3,South Korea,86,12
Belgium,1 - 2,Panama,86,13
Belgium,1 - 0,Tunesia,86,27
Belgium,1 - 1,England,86,-45
Panama,1 - 2,Tunesia,86,47
Panama,0 - 2,England,86,-30
Tunesia,0 - 5,England,86,14
Poland,1 - 2,Senegal,86,16
Poland,1 - 2,Colombia,86,32
Poland,5 - 0,Japan,86,-48
Senegal,0 - 2,Colombia,86,46
Senegal,0 - 1,Japan,86,-31
Colombia,2 - 0,Japan,86,15
Russia,4 - 1,Saudi Arabia,87,1
Russia,4 - 3,Egypt,87,17
Russia,2 - 1,Uruguay,87,-34
Saudi Arabia,2 - 2,Egypt,87,33
Saudi Arabia,2 - 1,Uruguay,87,-19
Egypt,1 - 4,Uruguay,87,2
Portugal,1 - 1,Spain,87,4
Portugal,3 - 1,Morocco,87,18
Portugal,1 - 0,Iran,87,-35
Spain,1 - 1,Morocco,87,36
Spain,2 - 1,Iran,87,-20
Morocco,1 - 1,Iran,87,3
France,2 - 1,Australia,87,5
France,1 - 1,Peru,87,22
France,3 - 4,Denmark,87,-38
Australia,4 - 2,Peru,87,37
Australia,0 - 3,Denmark,87,-21
Peru,3 - 1,Denmark,87,7
Argentina,4 - 3,Island,87,6
Argentina,0 - 1,Croatia,87,23
Argentina,2 - 1,Nigeria,87,-39
Island,1 - 1,Croatia,87,40
Island,4 - 1,Nigeria,87,-25
Croatia,1 - 1,Nigeria,87,8
Brazil,2 - 1,Switzerland,87,11
Brazil,3 - 0,Costa Rica,87,24
Brazil,2 - 0,Serbia,87,-43
Switzerland,2 - 1,Costa Rica,87,44
Switzerland,4 - 1,Serbia,87,-26
Costa Rica,0 - 1,Serbia,87,9
Germany,2 - 0,Mexico,87,10
